Pedido;UF;Logger;LPN;MODAL;Data da coleta;Data da entrega;COLETA EMBARQUE;ENTREGA EMBARQUE
557840;AL;A9625;00019200000013235940;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:25;22/06/2026 14:00
557840;AL;A7309;00019200000013235958;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:32;22/06/2026 14:00
557840;AL;A6542;00019200000013235966;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:25;22/06/2026 14:00
557840;AL;A2077;00019200000013235974;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:25;22/06/2026 14:00
557840;AL;A3246;00019200000013235982;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:32;22/06/2026 14:00
557840;AL;A7860;00019200000013235990;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:32;22/06/2026 14:00
557840;AL;A3368;00019200000013236008;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:32;22/06/2026 14:00
557840;AL;TA1144;00019200000013236016;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:25;22/06/2026 14:00
557840;AL;A7613;00019200000013236024;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:25;22/06/2026 14:00
557840;AL;A4318;00019200000013236032;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:25;22/06/2026 14:00
557840;AL;TA0976;00019200000013236040;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:32;22/06/2026 14:00
557840;AL;A2716;00019200000013236059;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:32;22/06/2026 14:00
557840;AL;A7270;00019200000013236067;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:32;22/06/2026 14:00
557840;AL;TA1225;00019200000013236075;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:32;22/06/2026 14:00
557840;AL;A9304;00019200000013236083;MultiModal;20/06/2026 22:25;22/06/2026 17:14;20/06/2026 22:32;22/06/2026 14:00
557844;AL;A7769;00019200000013335480;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A4117;00019200000013335499;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A5107;00019200000013335529;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A6608;00019200000013335537;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A3124;00019200000013335545;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A8480;00019200000013335553;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A4281;00019200000013335561;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A5819;00019200000013335570;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A8568;00019200000013335588;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A2942;00019200000013335596;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A0662;00019200000013335600;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A1933;00019200000013335618;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A7430;00019200000013335626;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A5195;00019200000013335634;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A0379;00019200000013335642;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A8997;00019200000013335650;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A4702;00019200000013335669;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A7107;00019200000013335677;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A5064;00019200000013335685;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A7003;00019200000013335693;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A5451;00019200000013335707;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
557844;AL;A6783;00019200000013335715;MultiModal;24/06/2026 04:57;25/06/2026 15:41;24/06/2026 04:57;25/06/2026 15:41
558245;AL;A0349;00019200000013241133;MultiModal;22/06/2026 05:45;23/06/2026 16:14;22/06/2026 05:45;23/06/2026 16:14
558643;AL;A6351;00019200000013245066;MultiModal;01/07/2026 04:32;02/07/2026 14:19;01/07/2026 04:32;02/07/2026 14:19
558643;AL;A0654;00019200000013245074;MultiModal;01/07/2026 04:32;02/07/2026 14:19;01/07/2026 04:32;02/07/2026 14:19
558643;AL;A3489;00019200000013245082;MultiModal;01/07/2026 04:32;02/07/2026 14:19;01/07/2026 04:32;02/07/2026 14:19
558643;AL;A8069;00019200000013245090;MultiModal;01/07/2026 04:32;02/07/2026 14:19;01/07/2026 04:32;02/07/2026 14:19
558643;AL;A6524;00019200000013245864;MultiModal;01/07/2026 04:32;02/07/2026 14:19;01/07/2026 04:32;02/07/2026 14:19
558643;AL;A6961;00019200000013245872;MultiModal;01/07/2026 04:32;02/07/2026 14:19;01/07/2026 04:32;02/07/2026 14:19
556110;AM;A7684;00019200000012730181;MultiModal;11/06/2026 00:29;12/06/2026 15:00;-;-
556282;AM;A9067;00019200000013213075;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A3130;00019200000013213083;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;TA1143;00019200000013213091;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A9053;00019200000013213105;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;TA0469;00019200000013213113;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;TA0348;00019200000013213121;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A8147;00019200000013213130;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A3874;00019200000013213148;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A9618;00019200000013213156;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A8311;00019200000013213164;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A0839;00019200000013213172;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A9073;00019200000013213180;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A6708;00019200000013213199;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;TA0475;00019200000013213202;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A3871;00019200000013213210;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A7197;00019200000013213229;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A9558;00019200000013213237;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;TA1105;00019200000013213245;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A3177;00019200000013213253;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A1899;00019200000013213261;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A6248;00019200000013213270;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A5969;00019200000013213288;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A3258;00019200000013213296;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A6948;00019200000013213300;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A1632;00019200000013213318;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A1989;00019200000013213326;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;TA1172;00019200000013213334;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A8340;00019200000013213342;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A8151;00019200000013213350;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A3302;00019200000013213369;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A3461;00019200000013213377;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;TA0851;00019200000013213385;MultiModal;17/06/2026 00:02;18/06/2026 11:30;17/06/2026 00:30;18/06/2026 11:30
556282;AM;A7928;00019200000013213393;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A6008;00019200000013213407;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A6607;00019200000013213415;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556282;AM;A8120;00019200000013213423;MultiModal;17/06/2026 00:02;18/06/2026 11:30;-;-
556357;AM;A8101;00019200000012726745;MultiModal;11/06/2026 00:27;12/06/2026 15:00;-;-
556357;AM;A8179;00019200000012726753;MultiModal;11/06/2026 00:27;12/06/2026 15:00;-;-
556360;AM;A7878;00019200000012726737;MultiModal;11/06/2026 00:28;12/06/2026 15:00;-;-
556488;AM;A0707;00019200000012904139;MultiModal;10/06/2026 08:02;12/06/2026 15:00;-;-
556488;AM;A7701;00019200000012904147;MultiModal;10/06/2026 08:02;12/06/2026 15:00;-;-
556513;AM;A6671;00019200000012904112;MultiModal;10/06/2026 08:02;12/06/2026 15:00;-;-
556595;AM;TA0665;00019200000012906530;MultiModal;10/06/2026 08:02;12/06/2026 15:00;-;-
556595;AM;A5731;00019200000012906549;MultiModal;10/06/2026 08:02;12/06/2026 15:00;-;-
556754;AM;A2632;00019200000012656208;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556754;AM;A3402;00019200000012656216;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556754;AM;A7795;00019200000012656224;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556754;AM;A0388;00019200000012656232;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556754;AM;A5832;00019200000012656240;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556754;AM;A3680;00019200000012656259;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556754;AM;A6989;00019200000012656267;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556754;AM;A9600;00019200000012656275;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556754;AM;A2321;00019200000012656283;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556754;AM;A7321;00019200000012656291;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
556769;AM;A3472;00019200000012659665;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A3351;00019200000012659673;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A4914;00019200000012659681;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A3541;00019200000012659690;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A4277;00019200000012659703;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A4752;00019200000012659711;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A8914;00019200000012659720;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;TA0402;00019200000012659738;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A3195;00019200000012659746;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;TA0668;00019200000012659754;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A8054;00019200000012659762;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A5209;00019200000012659770;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A5775;00019200000012702501;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A0841;00019200000012702510;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556769;AM;A5052;00019200000012702528;MultiModal;13/06/2026 12:47;15/06/2026 10:00;13/06/2026 12:47;15/06/2026 10:00
556892;AM;TA0862;00019200000013242563;MultiModal;15/06/2026 01:51;16/06/2026 15:00;15/06/2026 01:51;16/06/2026 15:00
557073;AM;A0974;00019200000012657956;MultiModal;11/06/2026 00:47;12/06/2026 14:10;-;-
557086;AM;S1960;00019200000013211820;MultiModal;17/06/2026 23:57;19/06/2026 17:41;17/06/2026 23:57;19/06/2026 17:41
557244;AM;A3684;00019200000012386928;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A9063;00019200000012386936;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A6870;00019200000012386944;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A3348;00019200000012386952;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A5757;00019200000012387118;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;TA1169;00019200000012387126;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A8281;00019200000012387134;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A0941;00019200000012387142;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A9158;00019200000012387150;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A5990;00019200000012387169;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A1535;00019200000012387177;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A7142;00019200000012387185;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A5337;00019200000012694592;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A3330;00019200000012694606;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A8044;00019200000012695203;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A7143;00019200000012695211;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A8946;00019200000012695220;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557244;AM;A6276;00019200000012695238;MultiModal;16/06/2026 04:11;17/06/2026 15:00;16/06/2026 04:11;17/06/2026 15:00
557248;AM;A5077;00019200000012925853;MultiModal;17/06/2026 23:46;19/06/2026 15:00;17/06/2026 23:46;19/06/2026 15:00
557262;AM;TA0682;00019200000012698962;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;A1433;00019200000012698970;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;A6500;00019200000012698989;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;A9643;00019200000012698997;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;TA0236;00019200000012699004;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;A4599;00019200000012699020;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;A8196;00019200000012699039;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;A6698;00019200000012699047;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;A8218;00019200000012699055;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;A9398;00019200000012699063;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557262;AM;TA1131;00019200000012699071;MultiModal;16/06/2026 03:25;18/06/2026 11:36;16/06/2026 03:25;18/06/2026 11:36
557731;AM;TA1064;00019200000012925861;MultiModal;17/06/2026 23:47;19/06/2026 09:00;17/06/2026 23:47;19/06/2026 09:00
557751;AM;A7859;00019200000012433195;MultiModal;22/06/2026 05:46;23/06/2026 15:00;22/06/2026 05:46;23/06/2026 15:00
557751;AM;A7477;00019200000012433209;MultiModal;22/06/2026 05:46;23/06/2026 15:00;22/06/2026 05:46;23/06/2026 15:00
558041;AM;A9644;00019200000013317466;MultiModal;24/06/2026 01:03;25/06/2026 10:00;24/06/2026 01:03;25/06/2026 10:00
558041;AM;A6328;00019200000013324616;MultiModal;24/06/2026 01:03;25/06/2026 10:00;24/06/2026 01:03;25/06/2026 10:00
558041;AM;A6644;00019200000013324624;MultiModal;24/06/2026 01:03;25/06/2026 10:00;24/06/2026 01:03;25/06/2026 10:00
558042;AM;A7373;00019200000013324039;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A6520;00019200000013324047;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A3607;00019200000013324055;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A8018;00019200000013324063;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A1220;00019200000013324071;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A4484;00019200000013324080;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;TA1239;00019200000013324098;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A7804;00019200000013324101;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A8078;00019200000013324110;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;TA1091;00019200000013324128;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A2856;00019200000013324136;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A9258;00019200000013324144;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A1347;00019200000013324152;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;TA0307;00019200000013324160;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A0259;00019200000013324179;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A2241;00019200000013324187;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A3727;00019200000013324225;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A6987;00019200000013324233;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A6778;00019200000013324241;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A4835;00019200000013324250;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A6393;00019200000013324268;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A8217;00019200000013324276;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A4914;00019200000013324284;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A6399;00019200000013324292;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;TA0979;00019200000013324306;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A4111;00019200000013324314;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A9047;00019200000013324322;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558042;AM;A0773;00019200000013324330;MultiModal;24/06/2026 00:34;25/06/2026 10:00;24/06/2026 00:34;25/06/2026 10:00
558044;AM;TA0912;00019200000013328247;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A7904;00019200000013328255;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A3505;00019200000013328263;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A4474;00019200000013328271;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;TA0420;00019200000013328280;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;TA0205;00019200000013328298;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A3918;00019200000013328301;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A8282;00019200000013328310;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A1125;00019200000013328328;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A6000;00019200000013328336;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;TA0945;00019200000013328344;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A3872;00019200000013328360;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;TA0858;00019200000013328379;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A3432;00019200000013328387;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558044;AM;A4354;00019200000013328395;MultiModal;25/06/2026 01:03;30/06/2026 12:43;25/06/2026 01:03;30/06/2026 12:43
558362;AM;A0029;00019200000013423207;MultiModal;06/07/2026 00:02;07/07/2026 16:14;06/07/2026 00:02;07/07/2026 16:14
558425;AM;A5210;00019200000013335332;MultiModal;22/06/2026 12:24;23/06/2026 09:28;22/06/2026 12:24;23/06/2026 09:28
558425;AM;A8575;00019200000013335340;MultiModal;22/06/2026 12:24;23/06/2026 09:28;22/06/2026 12:24;23/06/2026 09:28
558427;AM;A3966;00019200000013242911;MultiModal;22/06/2026 05:46;23/06/2026 15:00;22/06/2026 05:46;23/06/2026 15:00
558447;AM;TA0565;00019200000013234986;MultiModal;24/06/2026 03:41;25/06/2026 10:00;24/06/2026 03:41;25/06/2026 10:00
558447;AM;A6335;00019200000013235028;MultiModal;24/06/2026 03:41;25/06/2026 10:00;24/06/2026 03:41;25/06/2026 10:00
