Caixa;Tipo de caixa;Tipo térmico;Pedido;UF;Logger;LPN;MODAL;Data da coleta;Data da entrega;COLETA EMBARQUE;ENTREGA EMBARQUE
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A5828;00019200000013199803;MultiModal;06/07/2026 00:22;07/07/2026 16:07;09/07/2026 03:27;13/07/2026 13:20
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A9052;00019200000013199811;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A0163;00019200000013199820;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A4010;00019200000013199838;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A8469;00019200000013199846;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A2187;00019200000013199854;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A5175;00019200000013199862;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A4472;00019200000013199870;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A1940;00019200000013199900;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A8105;00019200000013199919;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A7935;00019200000013199927;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A6441;00019200000013199935;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A5635;00019200000013199943;MultiModal;06/07/2026 00:22;07/07/2026 16:07;09/07/2026 03:27;13/07/2026 13:20
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;TA0060;00019200000013199951;MultiModal;06/07/2026 00:22;07/07/2026 16:07;09/07/2026 03:27;13/07/2026 13:20
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A5790;00019200000013199960;MultiModal;06/07/2026 00:22;07/07/2026 16:07;09/07/2026 03:27;13/07/2026 13:20
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A3479;00019200000013199978;MultiModal;06/07/2026 00:22;07/07/2026 16:07;09/07/2026 03:27;13/07/2026 13:20
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A0130;00019200000013199986;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A9335;00019200000013199994;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A0693;00019200000013200003;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A6456;00019200000013200011;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A7372;00019200000013200020;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A8936;00019200000013200038;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A9340;00019200000013200046;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;TA1052;00019200000013200054;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A0514;00019200000013200062;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 10:50;14/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A3277;00019200000013200070;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;TA0857;00019200000013200089;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A5092;00019200000013200097;MultiModal;06/07/2026 00:22;07/07/2026 16:07;13/07/2026 00:34;14/07/2026 16:05
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A7328;00019200000013200100;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A6231;00019200000013200119;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;TA1124;00019200000013201255;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A6262;00019200000013201263;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A6438;00019200000013201271;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A5339;00019200000013201280;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;TA0714;00019200000013201298;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558449;AM;A3245;00019200000013201336;MultiModal;06/07/2026 00:22;07/07/2026 16:07;06/07/2026 00:22;08/07/2026 12:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A5832;00019200000013197584;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;TA1160;00019200000013197592;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A5079;00019200000013197606;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3470;00019200000013197614;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A2833;00019200000013197622;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;TA1086;00019200000013197630;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;TA0425;00019200000013197649;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A8097;00019200000013197657;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7535;00019200000013197665;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6865;00019200000013197673;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7745;00019200000013197681;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3899;00019200000013197690;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;TA0600;00019200000013197703;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7430;00019200000013197711;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A2759;00019200000013197720;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7421;00019200000013197738;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3719;00019200000013197746;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3238;00019200000013197754;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6375;00019200000013197762;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3315;00019200000013197770;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3916;00019200000013197789;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3327;00019200000013197797;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A2863;00019200000013197800;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6820;00019200000013197819;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A4053;00019200000013197827;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A1077;00019200000013197835;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7206;00019200000013197843;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A5929;00019200000013197851;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3318;00019200000013197860;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A2625;00019200000013197878;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3514;00019200000013197886;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3576;00019200000013197894;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7477;00019200000013197908;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A8476;00019200000013197916;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A9160;00019200000013197924;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A8462;00019200000013197932;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A8949;00019200000013197940;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7278;00019200000013197959;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6955;00019200000013197967;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A8640;00019200000013197975;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A4940;00019200000013197983;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3813;00019200000013197991;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A9566;00019200000013198009;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A4967;00019200000013198017;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6278;00019200000013198025;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A4387;00019200000013198033;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A2119;00019200000013198041;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7501;00019200000013198050;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A5924;00019200000013198068;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A1072;00019200000013198076;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3351;00019200000013198190;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A5315;00019200000013198203;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A4140;00019200000013198211;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A2753;00019200000013198220;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7716;00019200000013198238;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A0280;00019200000013198246;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;TA0042;00019200000013198254;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6407;00019200000013198262;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;TA0960;00019200000013198270;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A4359;00019200000013198289;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;TA0772;00019200000013198297;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A1908;00019200000013198300;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3405;00019200000013198335;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6647;00019200000013198343;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3836;00019200000013198351;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A3681;00019200000013198360;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;TA1022;00019200000013198378;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 00:10;03/07/2026 11:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6501;00019200000013198386;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6599;00019200000013198858;MultiModal;02/07/2026 00:10;03/07/2026 11:34;02/07/2026 03:18;03/07/2026 11:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6356;00019200000013199889;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;TA0275;00019200000013200984;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A4188;00019200000013200992;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7644;00019200000013201000;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A7756;00019200000013201018;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558450;AM;A6893;00019200000013201026;MultiModal;02/07/2026 00:10;03/07/2026 11:34;06/07/2026 04:05;07/07/2026 11:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558829;AM;A5005;00019200000013253387;MultiModal;01/07/2026 04:24;02/07/2026 14:53;01/07/2026 04:24;02/07/2026 15:42
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558829;AM;A9342;00019200000013253395;MultiModal;01/07/2026 04:24;02/07/2026 14:53;01/07/2026 04:24;02/07/2026 15:42
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558829;AM;A7425;00019200000013253409;MultiModal;01/07/2026 04:24;02/07/2026 14:53;01/07/2026 04:24;02/07/2026 15:42
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;A5181;00019200000013246763;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;TA1047;00019200000013246771;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;A5675;00019200000013246780;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;A7279;00019200000013246798;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;TA1052;00019200000013246801;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;A6165;00019200000013246810;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;A8325;00019200000013246828;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;A9444;00019200000013246836;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;A8505;00019200000013246844;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;A6323;00019200000013246852;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558830;AM;A6451;00019200000013246860;MultiModal;01/07/2026 05:33;02/07/2026 12:52;01/07/2026 05:33;02/07/2026 12:54
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559388;AM;A3702;00019200000013254421;MultiModal;01/07/2026 04:24;02/07/2026 08:31;01/07/2026 04:24;09/07/2026 13:17
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559388;AM;A7494;00019200000013254430;MultiModal;01/07/2026 04:24;02/07/2026 08:31;01/07/2026 04:24;09/07/2026 13:17
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559388;AM;A7671;00019200000013254448;MultiModal;01/07/2026 04:24;02/07/2026 08:31;01/07/2026 04:24;09/07/2026 13:17
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559388;AM;A2419;00019200000013254456;MultiModal;01/07/2026 04:24;02/07/2026 08:31;01/07/2026 04:24;09/07/2026 13:17
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559636;AM;A6852;00019200000013428349;MultiModal;02/07/2026 00:10;03/07/2026 13:07;02/07/2026 00:10;03/07/2026 13:09
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559636;AM;A2083;00019200000013428357;MultiModal;02/07/2026 00:10;03/07/2026 13:07;02/07/2026 00:10;03/07/2026 13:09
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559643;AM;A3999;00019200000013428179;MultiModal;02/07/2026 00:18;03/07/2026 13:34;02/07/2026 00:18;03/07/2026 13:34
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559985;AM;A8699;00019200000013419650;MultiModal;07/07/2026 06:03;08/07/2026 12:16;07/07/2026 06:03;08/07/2026 12:17
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559985;AM;A7029;00019200000013419668;MultiModal;07/07/2026 06:03;08/07/2026 12:16;07/07/2026 06:03;08/07/2026 12:17
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559985;AM;A9122;00019200000013419676;MultiModal;07/07/2026 06:03;08/07/2026 12:16;07/07/2026 06:03;08/07/2026 12:17
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559985;AM;A7276;00019200000013419684;MultiModal;07/07/2026 06:03;08/07/2026 12:16;07/07/2026 06:03;08/07/2026 12:17
